Date,Meal,Block,Portion_Type,Served_Count,Avg_Weight_kg,Prepared_kg,Consumed_kg,Wasted_kg
2024-02-03,Lunch,D,Half,56,0.2,11.2,10.32,0.88
2024-02-03,Lunch,D,Quarter,146,0.1,14.6,12.6,2.0
2024-02-03,Dinner,A,Full,91,0.25,22.75,20.42,2.33
2024-02-03,Dinner,A,Half,79,0.2,15.8,12.08,3.72
2024-02-03,Dinner,A,Quarter,75,0.1,7.5,7.1,0.4
2024-02-03,Dinner,B,Full,148,0.25,37.0,31.04,5.96
2024-02-03,Dinner,B,Half,71,0.2,14.2,12.16,2.04
2024-02-03,Dinner,B,Quarter,137,0.1,13.7,12.97,0.73
2024-02-03,Dinner,C,Full,111,0.25,27.75,26.52,1.23
2024-02-03,Dinner,C,Half,50,0.2,10.0,8.91,1.09
2024-02-03,Dinner,C,Quarter,92,0.1,9.2,8.91,0.29
2024-02-03,Dinner,D,Full,128,0.25,32.0,29.95,2.05
2024-02-03,Dinner,D,Half,49,0.2,9.8,9.41,0.39
2024-02-03,Dinner,D,Quarter,46,0.1,4.6,4.49,0.11
2024-02-04,Lunch,A,Full,88,0.25,22.0,21.35,0.65
2024-02-04,Lunch,A,Half,41,0.2,8.2,7.85,0.35
2024-02-04,Lunch,A,Quarter,91,0.1,9.1,8.53,0.57
2024-02-04,Lunch,B,Full,57,0.25,14.25,12.07,2.18
2024-02-04,Lunch,B,Half,114,0.2,22.8,19.41,3.39
2024-02-04,Lunch,B,Quarter,104,0.1,10.4,10.39,0.01
2024-02-04,Lunch,C,Full,136,0.25,34.0,28.03,5.97
2024-02-04,Lunch,C,Half,63,0.2,12.6,12.11,0.49
2024-02-04,Lunch,C,Quarter,91,0.1,9.1,7.04,2.06
2024-02-04,Lunch,D,Full,56,0.25,14.0,13.34,0.66
2024-02-04,Lunch,D,Half,103,0.2,20.6,20.34,0.26
2024-02-04,Lunch,D,Quarter,119,0.1,11.9,9.22,2.68
2024-02-04,Dinner,A,Full,84,0.25,21.0,19.57,1.43
2024-02-04,Dinner,A,Half,104,0.2,20.8,20.31,0.49
2024-02-04,Dinner,A,Quarter,144,0.1,14.4,13.25,1.15
2024-02-04,Dinner,B,Full,78,0.25,19.5,18.28,1.22
2024-02-04,Dinner,B,Half,46,0.2,9.2,8.87,0.33
2024-02-04,Dinner,B,Quarter,91,0.1,9.1,8.74,0.36
2024-02-04,Dinner,C,Full,103,0.25,25.75,22.96,2.79
2024-02-04,Dinner,C,Half,77,0.2,15.4,13.7,1.7
2024-02-04,Dinner,C,Quarter,142,0.1,14.2,11.98,2.22
2024-02-04,Dinner,D,Full,94,0.25,23.5,18.94,4.56
2024-02-04,Dinner,D,Half,87,0.2,17.4,14.68,2.72
2024-02-04,Dinner,D,Quarter,123,0.1,12.3,11.49,0.81
2024-02-05,Lunch,A,Full,92,0.25,23.0,17.29,5.71
2024-02-05,Lunch,A,Half,85,0.2,17.0,15.95,1.05
2024-02-05,Lunch,A,Quarter,135,0.1,13.5,12.06,1.44
2024-02-05,Lunch,B,Full,44,0.25,11.0,9.12,1.88
2024-02-05,Lunch,B,Half,108,0.2,21.6,18.55,3.05
2024-02-05,Lunch,B,Quarter,109,0.1,10.9,10.21,0.69
2024-02-05,Lunch,C,Full,102,0.25,25.5,22.06,3.44
2024-02-05,Lunch,C,Half,41,0.2,8.2,6.57,1.63
2024-02-05,Lunch,C,Quarter,69,0.1,6.9,6.48,0.42
2024-02-05,Lunch,D,Full,92,0.25,23.0,19.74,3.26
2024-02-05,Lunch,D,Half,96,0.2,19.2,16.92,2.28
2024-02-05,Lunch,D,Quarter,56,0.1,5.6,4.52,1.08
2024-02-05,Dinner,A,Full,137,0.25,34.25,31.16,3.09
2024-02-05,Dinner,A,Half,124,0.2,24.8,18.85,5.95
2024-02-05,Dinner,A,Quarter,75,0.1,7.5,6.92,0.58
2024-02-05,Dinner,B,Full,78,0.25,19.5,17.93,1.57
2024-02-05,Dinner,B,Half,149,0.2,29.8,23.68,6.12
2024-02-05,Dinner,B,Quarter,141,0.1,14.1,12.44,1.66
2024-02-05,Dinner,C,Full,42,0.25,10.5,10.5,0.0
2024-02-05,Dinner,C,Half,83,0.2,16.6,16.5,0.1
2024-02-05,Dinner,C,Quarter,130,0.1,13.0,12.76,0.24
2024-02-05,Dinner,D,Full,45,0.25,11.25,8.74,2.51
2024-02-05,Dinner,D,Half,64,0.2,12.8,10.47,2.33
2024-02-05,Dinner,D,Quarter,46,0.1,4.6,3.84,0.76
2024-02-06,Lunch,A,Full,142,0.25,35.5,27.31,8.19
2024-02-06,Lunch,A,Half,122,0.2,24.4,19.1,5.3
2024-02-06,Lunch,A,Quarter,116,0.1,11.6,11.08,0.52
2024-02-06,Lunch,B,Full,91,0.25,22.75,18.37,4.38
2024-02-06,Lunch,B,Half,105,0.2,21.0,17.42,3.58
2024-02-06,Lunch,B,Quarter,48,0.1,4.8,4.45,0.35
2024-02-06,Lunch,C,Full,74,0.25,18.5,16.98,1.52
2024-02-06,Lunch,C,Half,150,0.2,30.0,28.79,1.21
2024-02-06,Lunch,C,Quarter,93,0.1,9.3,7.92,1.38
2024-02-06,Lunch,D,Full,60,0.25,15.0,12.25,2.75
2024-02-06,Lunch,D,Half,132,0.2,26.4,25.0,1.4
2024-02-06,Lunch,D,Quarter,98,0.1,9.8,7.77,2.03
2024-02-06,Dinner,A,Full,106,0.25,26.5,20.44,6.06
2024-02-06,Dinner,A,Half,53,0.2,10.6,9.9,0.7
2024-02-06,Dinner,A,Quarter,131,0.1,13.1,9.91,3.19
2024-02-06,Dinner,B,Full,50,0.25,12.5,12.14,0.36
2024-02-06,Dinner,B,Half,91,0.2,18.2,14.92,3.28
2024-02-06,Dinner,B,Quarter,103,0.1,10.3,8.22,2.08
2024-02-06,Dinner,C,Full,127,0.25,31.75,31.74,0.01
2024-02-06,Dinner,C,Half,109,0.2,21.8,17.93,3.87
2024-02-06,Dinner,C,Quarter,86,0.1,8.6,6.73,1.87
2024-02-06,Dinner,D,Full,107,0.25,26.75,24.39,2.36
2024-02-06,Dinner,D,Half,65,0.2,13.0,11.56,1.44
2024-02-06,Dinner,D,Quarter,126,0.1,12.6,11.02,1.58
2024-02-07,Lunch,A,Full,57,0.25,14.25,13.52,0.73
2024-02-07,Lunch,A,Half,93,0.2,18.6,13.95,4.65
2024-02-07,Lunch,A,Quarter,137,0.1,13.7,12.99,0.71
2024-02-07,Lunch,B,Full,112,0.25,28.0,23.15,4.85
2024-02-07,Lunch,B,Half,43,0.2,8.6,6.76,1.84
2024-02-07,Lunch,B,Quarter,62,0.1,6.2,5.37,0.83
2024-02-07,Lunch,C,Full,86,0.25,21.5,18.84,2.66
2024-02-07,Lunch,C,Half,105,0.2,21.0,17.8,3.2
2024-02-07,Lunch,C,Quarter,146,0.1,14.6,11.59,3.01
2024-02-07,Lunch,D,Full,68,0.25,17.0,13.33,3.67
2024-02-07,Lunch,D,Half,76,0.2,15.2,12.34,2.86
2024-02-07,Lunch,D,Quarter,130,0.1,13.0,9.81,3.19
2024-02-07,Dinner,A,Full,108,0.25,27.0,23.98,3.02
2024-02-07,Dinner,A,Half,105,0.2,21.0,18.64,2.36
2024-02-07,Dinner,A,Quarter,129,0.1,12.9,12.28,0.62
2024-02-07,Dinner,B,Full,44,0.25,11.0,9.9,1.1
2024-02-07,Dinner,B,Half,47,0.2,9.4,7.16,2.24
2024-02-07,Dinner,B,Quarter,135,0.1,13.5,10.63,2.87
2024-02-07,Dinner,C,Full,75,0.25,18.75,18.04,0.71
2024-02-07,Dinner,C,Half,83,0.2,16.6,13.82,2.78
2024-02-07,Dinner,C,Quarter,40,0.1,4.0,3.36,0.64
2024-02-07,Dinner,D,Full,74,0.25,18.5,14.3,4.2
2024-02-07,Dinner,D,Half,122,0.2,24.4,21.03,3.37
2024-02-07,Dinner,D,Quarter,109,0.1,10.9,8.28,2.62
2024-02-08,Lunch,A,Full,96,0.25,24.0,21.36,2.64
2024-02-08,Lunch,A,Half,149,0.2,29.8,24.54,5.26
2024-02-08,Lunch,A,Quarter,72,0.1,7.2,6.83,0.37
2024-02-08,Lunch,B,Full,111,0.25,27.75,24.02,3.73
2024-02-08,Lunch,B,Half,129,0.2,25.8,19.7,6.1
2024-02-08,Lunch,B,Quarter,97,0.1,9.7,8.78,0.92
2024-02-08,Lunch,C,Full,121,0.25,30.25,25.8,4.45
2024-02-08,Lunch,C,Half,149,0.2,29.8,23.68,6.12
2024-02-08,Lunch,C,Quarter,66,0.1,6.6,5.31,1.29
2024-02-08,Lunch,D,Full,111,0.25,27.75,22.44,5.31
2024-02-08,Lunch,D,Half,117,0.2,23.4,18.35,5.05
2024-02-08,Lunch,D,Quarter,121,0.1,12.1,11.18,0.92
2024-02-08,Dinner,A,Full,42,0.25,10.5,8.69,1.81
2024-02-08,Dinner,A,Half,124,0.2,24.8,19.52,5.28
2024-02-08,Dinner,A,Quarter,51,0.1,5.1,3.97,1.13
2024-02-08,Dinner,B,Full,53,0.25,13.25,12.78,0.47
2024-02-08,Dinner,B,Half,103,0.2,20.6,15.91,4.69
2024-02-08,Dinner,B,Quarter,124,0.1,12.4,10.12,2.28
2024-02-08,Dinner,C,Full,61,0.25,15.25,14.31,0.94
2024-02-08,Dinner,C,Half,56,0.2,11.2,8.95,2.25
2024-02-08,Dinner,C,Quarter,92,0.1,9.2,8.63,0.57
2024-02-08,Dinner,D,Full,143,0.25,35.75,29.39,6.36
2024-02-08,Dinner,D,Half,106,0.2,21.2,20.69,0.51
2024-02-08,Dinner,D,Quarter,66,0.1,6.6,6.05,0.55
2024-02-09,Lunch,A,Full,60,0.25,15.0,14.12,0.88
2024-02-09,Lunch,A,Half,99,0.2,19.8,16.86,2.94
2024-02-09,Lunch,A,Quarter,122,0.1,12.2,9.64,2.56
2024-02-09,Lunch,B,Full,94,0.25,23.5,21.59,1.91
2024-02-09,Lunch,B,Half,46,0.2,9.2,8.35,0.85
2024-02-09,Lunch,B,Quarter,56,0.1,5.6,4.98,0.62
2024-02-09,Lunch,C,Full,147,0.25,36.75,29.98,6.77
2024-02-09,Lunch,C,Half,135,0.2,27.0,23.67,3.33
2024-02-09,Lunch,C,Quarter,46,0.1,4.6,4.56,0.04
2024-02-09,Lunch,D,Full,141,0.25,35.25,31.45,3.8
2024-02-09,Lunch,D,Half,70,0.2,14.0,10.98,3.02
2024-02-09,Lunch,D,Quarter,72,0.1,7.2,5.57,1.63
2024-02-09,Dinner,A,Full,76,0.25,19.0,18.46,0.54
2024-02-09,Dinner,A,Half,88,0.2,17.6,14.47,3.13
2024-02-09,Dinner,A,Quarter,57,0.1,5.7,5.52,0.18
2024-02-09,Dinner,B,Full,104,0.25,26.0,21.91,4.09
2024-02-09,Dinner,B,Half,96,0.2,19.2,15.19,4.01
2024-02-09,Dinner,B,Quarter,78,0.1,7.8,6.9,0.9
2024-02-09,Dinner,C,Full,104,0.25,26.0,25.91,0.09
2024-02-09,Dinner,C,Half,97,0.2,19.4,15.36,4.04
2024-02-09,Dinner,C,Quarter,79,0.1,7.9,7.3,0.6
2024-02-09,Dinner,D,Full,104,0.25,26.0,24.88,1.12
2024-02-09,Dinner,D,Half,58,0.2,11.6,11.32,0.28
2024-02-09,Dinner,D,Quarter,45,0.1,4.5,4.18,0.32
2024-02-10,Lunch,A,Full,48,0.25,12.0,10.91,1.09
2024-02-10,Lunch,A,Half,103,0.2,20.6,18.55,2.05
2024-02-10,Lunch,A,Quarter,41,0.1,4.1,3.29,0.81
2024-02-10,Lunch,B,Full,96,0.25,24.0,19.51,4.49
2024-02-10,Lunch,B,Half,49,0.2,9.8,7.97,1.83
2024-02-10,Lunch,B,Quarter,80,0.1,8.0,7.87,0.13
2024-02-10,Lunch,C,Full,92,0.25,23.0,19.36,3.64
2024-02-10,Lunch,C,Half,130,0.2,26.0,24.77,1.23
2024-02-10,Lunch,C,Quarter,107,0.1,10.7,9.41,1.29
2024-02-10,Lunch,D,Full,60,0.25,15.0,14.94,0.06
2024-02-10,Lunch,D,Half,136,0.2,27.2,20.89,6.31
2024-02-10,Lunch,D,Quarter,97,0.1,9.7,7.37,2.33
2024-02-10,Dinner,A,Full,143,0.25,35.75,31.21,4.54
2024-02-10,Dinner,A,Half,135,0.2,27.0,20.76,6.24
2024-02-10,Dinner,A,Quarter,121,0.1,12.1,11.61,0.49
2024-02-10,Dinner,B,Full,82,0.25,20.5,18.1,2.4
2024-02-10,Dinner,B,Half,46,0.2,9.2,9.07,0.13
2024-02-10,Dinner,B,Quarter,85,0.1,8.5,6.48,2.02
2024-02-10,Dinner,C,Full,133,0.25,33.25,32.84,0.41
2024-02-10,Dinner,C,Half,46,0.2,9.2,8.6,0.6
2024-02-10,Dinner,C,Quarter,88,0.1,8.8,7.89,0.91
2024-02-10,Dinner,D,Full,113,0.25,28.25,27.76,0.49
2024-02-10,Dinner,D,Half,149,0.2,29.8,26.03,3.77
2024-02-10,Dinner,D,Quarter,143,0.1,14.3,10.75,3.55
2024-02-11,Lunch,A,Full,141,0.25,35.25,32.76,2.49
2024-02-11,Lunch,A,Half,41,0.2,8.2,6.24,1.96
2024-02-11,Lunch,A,Quarter,123,0.1,12.3,10.78,1.52
2024-02-11,Lunch,B,Full,150,0.25,37.5,37.38,0.12
2024-02-11,Lunch,B,Half,103,0.2,20.6,18.49,2.11
2024-02-11,Lunch,B,Quarter,92,0.1,9.2,7.03,2.17
2024-02-11,Lunch,C,Full,45,0.25,11.25,9.44,1.81
2024-02-11,Lunch,C,Half,67,0.2,13.4,13.12,0.28
2024-02-11,Lunch,C,Quarter,46,0.1,4.6,3.74,0.86
2024-02-11,Lunch,D,Full,127,0.25,31.75,26.49,5.26
2024-02-11,Lunch,D,Half,44,0.2,8.8,8.12,0.68
2024-02-11,Lunch,D,Quarter,44,0.1,4.4,3.4,1.0
2024-02-11,Dinner,A,Full,44,0.25,11.0,10.91,0.09
2024-02-11,Dinner,A,Half,106,0.2,21.2,19.37,1.83
2024-02-11,Dinner,A,Quarter,60,0.1,6.0,5.67,0.33
2024-02-11,Dinner,B,Full,47,0.25,11.75,10.58,1.17
2024-02-11,Dinner,B,Half,62,0.2,12.4,9.97,2.43
2024-02-11,Dinner,B,Quarter,114,0.1,11.4,10.72,0.68
2024-02-11,Dinner,C,Full,112,0.25,28.0,27.34,0.66
2024-02-11,Dinner,C,Half,77,0.2,15.4,12.04,3.36
2024-02-11,Dinner,C,Quarter,133,0.1,13.3,10.18,3.12
2024-02-11,Dinner,D,Full,65,0.25,16.25,15.12,1.13
2024-02-11,Dinner,D,Half,95,0.2,19.0,17.23,1.77
2024-02-11,Dinner,D,Quarter,92,0.1,9.2,8.27,0.93
2024-02-12,Lunch,A,Full,96,0.25,24.0,22.49,1.51
2024-02-12,Lunch,A,Half,107,0.2,21.4,17.14,4.26
2024-02-12,Lunch,A,Quarter,142,0.1,14.2,11.54,2.66
2024-02-12,Lunch,B,Full,86,0.25,21.5,19.5,2.0
2024-02-12,Lunch,B,Half,138,0.2,27.6,23.57,4.03
2024-02-12,Lunch,B,Quarter,77,0.1,7.7,6.04,1.66
2024-02-12,Lunch,C,Full,46,0.25,11.5,11.35,0.15
2024-02-12,Lunch,C,Half,89,0.2,17.8,17.69,0.11
2024-02-12,Lunch,C,Quarter,109,0.1,10.9,8.72,2.18
2024-02-12,Lunch,D,Full,133,0.25,33.25,32.99,0.26
2024-02-12,Lunch,D,Half,108,0.2,21.6,16.35,5.25
2024-02-12,Lunch,D,Quarter,119,0.1,11.9,10.28,1.62
2024-02-12,Dinner,A,Full,69,0.25,17.25,13.39,3.86
2024-02-12,Dinner,A,Half,117,0.2,23.4,21.38,2.02
2024-02-12,Dinner,A,Quarter,116,0.1,11.6,9.93,1.67
2024-02-12,Dinner,B,Full,137,0.25,34.25,29.32,4.93
2024-02-12,Dinner,B,Half,113,0.2,22.6,18.77,3.83
2024-02-12,Dinner,B,Quarter,139,0.1,13.9,13.37,0.53
2024-02-12,Dinner,C,Full,85,0.25,21.25,19.26,1.99
2024-02-12,Dinner,C,Half,83,0.2,16.6,13.22,3.38
2024-02-12,Dinner,C,Quarter,59,0.1,5.9,4.51,1.39
2024-02-12,Dinner,D,Full,50,0.25,12.5,11.02,1.48
2024-02-12,Dinner,D,Half,47,0.2,9.4,7.39,2.01
2024-02-12,Dinner,D,Quarter,101,0.1,10.1,9.47,0.63
2024-02-13,Lunch,A,Full,145,0.25,36.25,28.78,7.47
2024-02-13,Lunch,A,Half,49,0.2,9.8,8.45,1.35
2024-02-13,Lunch,A,Quarter,134,0.1,13.4,12.87,0.53
2024-02-13,Lunch,B,Full,69,0.25,17.25,16.7,0.55
2024-02-13,Lunch,B,Half,146,0.2,29.2,22.06,7.14
2024-02-13,Lunch,B,Quarter,149,0.1,14.9,12.22,2.68
2024-02-13,Lunch,C,Full,54,0.25,13.5,13.04,0.46
2024-02-13,Lunch,C,Half,118,0.2,23.6,21.04,2.56
2024-02-13,Lunch,C,Quarter,133,0.1,13.3,11.72,1.58
2024-02-13,Lunch,D,Full,61,0.25,15.25,11.68,3.57
2024-02-13,Lunch,D,Half,142,0.2,28.4,25.1,3.3
2024-02-13,Lunch,D,Quarter,94,0.1,9.4,7.57,1.83
2024-02-13,Dinner,A,Full,50,0.25,12.5,10.22,2.28
2024-02-13,Dinner,A,Half,121,0.2,24.2,23.29,0.91
2024-02-13,Dinner,A,Quarter,135,0.1,13.5,11.96,1.54
2024-02-13,Dinner,B,Full,123,0.25,30.75,27.47,3.28
2024-02-13,Dinner,B,Half,102,0.2,20.4,16.6,3.8
2024-02-13,Dinner,B,Quarter,150,0.1,15.0,14.9,0.1
2024-02-13,Dinner,C,Full,133,0.25,33.25,25.09,8.16
2024-02-13,Dinner,C,Half,98,0.2,19.6,16.29,3.31
2024-02-13,Dinner,C,Quarter,43,0.1,4.3,3.99,0.31
2024-02-13,Dinner,D,Full,54,0.25,13.5,11.37,2.13
2024-02-13,Dinner,D,Half,68,0.2,13.6,10.85,2.75
2024-02-13,Dinner,D,Quarter,101,0.1,10.1,9.77,0.33
2024-02-14,Lunch,A,Full,79,0.25,19.75,18.06,1.69
2024-02-14,Lunch,A,Half,94,0.2,18.8,14.53,4.27
2024-02-14,Lunch,A,Quarter,91,0.1,9.1,7.36,1.74
2024-02-14,Lunch,B,Full,62,0.25,15.5,13.86,1.64
2024-02-14,Lunch,B,Half,68,0.2,13.6,11.45,2.15
2024-02-14,Lunch,B,Quarter,77,0.1,7.7,6.37,1.33
2024-02-14,Lunch,C,Full,126,0.25,31.5,28.81,2.69
2024-02-14,Lunch,C,Half,138,0.2,27.6,26.96,0.64
2024-02-14,Lunch,C,Quarter,124,0.1,12.4,10.15,2.25
2024-02-14,Lunch,D,Full,115,0.25,28.75,23.63,5.12
2024-02-14,Lunch,D,Half,102,0.2,20.4,15.95,4.45
2024-02-14,Lunch,D,Quarter,105,0.1,10.5,8.03,2.47
2024-02-14,Dinner,A,Full,84,0.25,21.0,20.63,0.37
2024-02-14,Dinner,A,Half,86,0.2,17.2,14.57,2.63
2024-02-14,Dinner,A,Quarter,67,0.1,6.7,5.93,0.77
2024-02-14,Dinner,B,Full,97,0.25,24.25,18.72,5.53
2024-02-14,Dinner,B,Half,108,0.2,21.6,21.55,0.05
2024-02-14,Dinner,B,Quarter,101,0.1,10.1,9.14,0.96
2024-02-14,Dinner,C,Full,84,0.25,21.0,19.52,1.48
2024-02-14,Dinner,C,Half,122,0.2,24.4,22.66,1.74
2024-02-14,Dinner,C,Quarter,61,0.1,6.1,5.44,0.66
2024-02-14,Dinner,D,Full,122,0.25,30.5,25.41,5.09
2024-02-14,Dinner,D,Half,77,0.2,15.4,12.77,2.63
2024-02-14,Dinner,D,Quarter,91,0.1,9.1,7.48,1.62
2024-02-15,Lunch,A,Full,62,0.25,15.5,12.28,3.22
2024-02-15,Lunch,A,Half,73,0.2,14.6,11.16,3.44
2024-02-15,Lunch,A,Quarter,41,0.1,4.1,3.67,0.43
2024-02-15,Lunch,B,Full,72,0.25,18.0,17.36,0.64
2024-02-15,Lunch,B,Half,127,0.2,25.4,20.34,5.06
2024-02-15,Lunch,B,Quarter,47,0.1,4.7,3.67,1.03
2024-02-15,Lunch,C,Full,97,0.25,24.25,20.42,3.83
2024-02-15,Lunch,C,Half,105,0.2,21.0,17.07,3.93
2024-02-15,Lunch,C,Quarter,97,0.1,9.7,9.6,0.1
2024-02-15,Lunch,D,Full,58,0.25,14.5,12.15,2.35
2024-02-15,Lunch,D,Half,104,0.2,20.8,19.17,1.63
2024-02-15,Lunch,D,Quarter,90,0.1,9.0,7.11,1.89
2024-02-15,Dinner,A,Full,59,0.25,14.75,13.94,0.81
2024-02-15,Dinner,A,Half,117,0.2,23.4,19.87,3.53
2024-02-15,Dinner,A,Quarter,108,0.1,10.8,8.3,2.5
2024-02-15,Dinner,B,Full,42,0.25,10.5,8.04,2.46
2024-02-15,Dinner,B,Half,111,0.2,22.2,18.52,3.68
2024-02-15,Dinner,B,Quarter,73,0.1,7.3,5.73,1.57
2024-02-15,Dinner,C,Full,82,0.25,20.5,16.9,3.6
2024-02-15,Dinner,C,Half,123,0.2,24.6,20.41,4.19
2024-02-15,Dinner,C,Quarter,77,0.1,7.7,6.37,1.33
2024-02-15,Dinner,D,Full,49,0.25,12.25,10.45,1.8
2024-02-15,Dinner,D,Half,106,0.2,21.2,20.34,0.86
2024-02-15,Dinner,D,Quarter,94,0.1,9.4,9.27,0.13
2024-02-16,Lunch,A,Full,61,0.25,15.25,13.28,1.97
2024-02-16,Lunch,A,Half,148,0.2,29.6,23.65,5.95
2024-02-16,Lunch,A,Quarter,67,0.1,6.7,6.02,0.68
2024-02-16,Lunch,B,Full,72,0.25,18.0,16.03,1.97
2024-02-16,Lunch,B,Half,65,0.2,13.0,11.73,1.27
2024-02-16,Lunch,B,Quarter,51,0.1,5.1,4.81,0.29
2024-02-16,Lunch,C,Full,93,0.25,23.25,19.91,3.34
2024-02-16,Lunch,C,Half,61,0.2,12.2,9.17,3.03
2024-02-16,Lunch,C,Quarter,102,0.1,10.2,8.68,1.52
2024-02-16,Lunch,D,Full,97,0.25,24.25,23.08,1.17
2024-02-16,Lunch,D,Half,75,0.2,15.0,11.74,3.26
2024-02-16,Lunch,D,Quarter,123,0.1,12.3,11.08,1.22
2024-02-16,Dinner,A,Full,73,0.25,18.25,14.35,3.9
2024-02-16,Dinner,A,Half,99,0.2,19.8,17.86,1.94
2024-02-16,Dinner,A,Quarter,48,0.1,4.8,4.43,0.37
2024-02-16,Dinner,B,Full,148,0.25,37.0,27.79,9.21
2024-02-16,Dinner,B,Half,113,0.2,22.6,18.74,3.86
2024-02-16,Dinner,B,Quarter,98,0.1,9.8,7.73,2.07
2024-02-16,Dinner,C,Full,45,0.25,11.25,9.81,1.44
2024-02-16,Dinner,C,Half,59,0.2,11.8,10.2,1.6
2024-02-16,Dinner,C,Quarter,87,0.1,8.7,8.21,0.49
2024-02-16,Dinner,D,Full,62,0.25,15.5,11.65,3.85
2024-02-16,Dinner,D,Half,47,0.2,9.4,8.07,1.33
2024-02-16,Dinner,D,Quarter,52,0.1,5.2,5.01,0.19
2024-02-17,Lunch,A,Full,94,0.25,23.5,20.57,2.93
2024-02-17,Lunch,A,Half,51,0.2,10.2,10.04,0.16
2024-02-17,Lunch,A,Quarter,113,0.1,11.3,10.74,0.56
2024-02-17,Lunch,B,Full,80,0.25,20.0,19.14,0.86
2024-02-17,Lunch,B,Half,81,0.2,16.2,13.4,2.8
2024-02-17,Lunch,B,Quarter,95,0.1,9.5,8.58,0.92
2024-02-17,Lunch,C,Full,113,0.25,28.25,23.05,5.2
2024-02-17,Lunch,C,Half,114,0.2,22.8,21.22,1.58
2024-02-17,Lunch,C,Quarter,112,0.1,11.2,10.31,0.89
2024-02-17,Lunch,D,Full,127,0.25,31.75,24.26,7.49
2024-02-17,Lunch,D,Half,106,0.2,21.2,21.19,0.01
2024-02-17,Lunch,D,Quarter,73,0.1,7.3,6.76,0.54
2024-02-17,Dinner,A,Full,110,0.25,27.5,24.62,2.88
2024-02-17,Dinner,A,Half,48,0.2,9.6,8.73,0.87
2024-02-17,Dinner,A,Quarter,129,0.1,12.9,11.41,1.49
2024-02-17,Dinner,B,Full,42,0.25,10.5,9.77,0.73
2024-02-17,Dinner,B,Half,72,0.2,14.4,11.36,3.04
2024-02-17,Dinner,B,Quarter,107,0.1,10.7,10.54,0.16
2024-02-17,Dinner,C,Full,68,0.25,17.0,13.79,3.21
2024-02-17,Dinner,C,Half,60,0.2,12.0,11.87,0.13
2024-02-17,Dinner,C,Quarter,89,0.1,8.9,8.57,0.33
2024-02-17,Dinner,D,Full,65,0.25,16.25,13.61,2.64
2024-02-17,Dinner,D,Half,45,0.2,9.0,8.44,0.56
2024-02-17,Dinner,D,Quarter,44,0.1,4.4,3.51,0.89
2024-02-18,Lunch,A,Full,64,0.25,16.0,14.49,1.51
2024-02-18,Lunch,A,Half,105,0.2,21.0,20.0,1.0
2024-02-18,Lunch,A,Quarter,63,0.1,6.3,5.38,0.92
2024-02-18,Lunch,B,Full,136,0.25,34.0,32.82,1.18
2024-02-18,Lunch,B,Half,43,0.2,8.6,7.05,1.55
2024-02-18,Lunch,B,Quarter,121,0.1,12.1,10.46,1.64
2024-02-18,Lunch,C,Full,147,0.25,36.75,30.86,5.89
2024-02-18,Lunch,C,Half,75,0.2,15.0,12.21,2.79
2024-02-18,Lunch,C,Quarter,106,0.1,10.6,9.4,1.2
2024-02-18,Lunch,D,Full,150,0.25,37.5,32.99,4.51
2024-02-18,Lunch,D,Half,101,0.2,20.2,19.02,1.18
2024-02-18,Lunch,D,Quarter,141,0.1,14.1,11.51,2.59
2024-02-18,Dinner,A,Full,141,0.25,35.25,30.09,5.16
2024-02-18,Dinner,A,Half,94,0.2,18.8,15.38,3.42
2024-02-18,Dinner,A,Quarter,132,0.1,13.2,12.13,1.07
2024-02-18,Dinner,B,Full,129,0.25,32.25,27.76,4.49
2024-02-18,Dinner,B,Half,142,0.2,28.4,25.49,2.91
2024-02-18,Dinner,B,Quarter,96,0.1,9.6,7.49,2.11
2024-02-18,Dinner,C,Full,68,0.25,17.0,14.54,2.46
2024-02-18,Dinner,C,Half,97,0.2,19.4,16.41,2.99
2024-02-18,Dinner,C,Quarter,121,0.1,12.1,11.23,0.87
2024-02-18,Dinner,D,Full,124,0.25,31.0,26.64,4.36
2024-02-18,Dinner,D,Half,53,0.2,10.6,8.06,2.54
2024-02-18,Dinner,D,Quarter,104,0.1,10.4,9.19,1.21
2024-02-19,Lunch,A,Full,148,0.25,37.0,32.5,4.5
2024-02-19,Lunch,A,Half,87,0.2,17.4,14.43,2.97
2024-02-19,Lunch,A,Quarter,99,0.1,9.9,8.03,1.87
2024-02-19,Lunch,B,Full,104,0.25,26.0,23.19,2.81
2024-02-19,Lunch,B,Half,82,0.2,16.4,15.61,0.79
2024-02-19,Lunch,B,Quarter,40,0.1,4.0,3.09,0.91
2024-02-19,Lunch,C,Full,43,0.25,10.75,10.56,0.19
2024-02-19,Lunch,C,Half,43,0.2,8.6,6.82,1.78
2024-02-19,Lunch,C,Quarter,90,0.1,9.0,7.0,2.0
2024-02-19,Lunch,D,Full,146,0.25,36.5,34.58,1.92
2024-02-19,Lunch,D,Half,41,0.2,8.2,8.13,0.07
2024-02-19,Lunch,D,Quarter,103,0.1,10.3,8.01,2.29
2024-02-19,Dinner,A,Full,139,0.25,34.75,32.69,2.06
2024-02-19,Dinner,A,Half,73,0.2,14.6,11.31,3.29
2024-02-19,Dinner,A,Quarter,110,0.1,11.0,10.59,0.41
2024-02-19,Dinner,B,Full,65,0.25,16.25,12.95,3.3
